delivery_delay_days,is_late,approval_wait_hours,carrier_wait_days,order_dayofweek,order_hour,total_items,total_price,total_freight,avg_price,max_price,price_to_freight_ratio,payment_installments,payment_value,product_weight_g,product_photos_qty,product_description_lenght,category_bad_rate,state_bad_rate,same_state,customer_past_bad_orders,pay_credit_card,pay_debit_card,pay_not_defined,pay_voucher,season_Spring,season_Summer,season_Winter,is_bad_order
-18.0,0,0.6577777777777778,0.0,2,14,1.0,35.0,11.85,35.0,35.0,2.9536,1.0,46.85,250.0,4.0,171.0,0.10048622366288493,0.11095673837014325,1,0,True,False,False,False,False,True,False,0
-17.0,0,14.061388888888889,6.0,3,13,1.0,98.75,7.88,98.75,98.75,12.5317,1.0,106.63,3100.0,1.0,785.0,0.11821305841924398,0.11095673837014325,1,0,False,False,False,False,False,False,False,0
-8.0,0,0.2286111111111111,0.0,1,15,1.0,30.0,13.79,30.0,30.0,2.1755,1.0,43.79,1050.0,1.0,606.0,0.11821305841924398,0.11095673837014325,1,0,False,False,False,True,False,False,True,0
16.0,1,34.60583333333334,0.0,2,15,1.0,32.99,10.96,32.99,32.99,3.01,1.0,43.95,100.0,3.0,286.0,0.17674418604651163,0.11095673837014325,1,0,False,False,False,False,False,False,False,1
-13.0,0,0.1325,2.0,5,17,2.0,198.0,66.16,99.0,99.0,2.9927,5.0,264.16,9000.0,1.0,450.0,0.12067486416928797,0.11095673837014325,0,0,True,False,False,False,True,False,False,0
-8.0,0,14.85388888888889,0.0,0,13,1.0,179.0,19.94,179.0,179.0,8.9769,1.0,198.94,2841.0,1.0,323.0,0.11821305841924398,0.11095673837014325,0,0,False,False,False,False,False,False,False,0
-9.0,0,0.21694444444444444,1.0,2,13,1.0,18.6,15.1,18.6,18.6,1.2318,1.0,33.7,500.0,1.0,708.0,0.04932735426008968,0.13286713286713286,0,0,False,False,False,True,True,False,False,0
-8.0,0,41.6075,0.0,6,10,1.0,27.9,15.1,27.9,27.9,1.8477,1.0,43.0,150.0,1.0,982.0,0.10112359550561797,0.13366336633663367,0,0,False,False,False,False,False,True,False,0
-17.0,0,84.755,0.0,4,17,1.0,229.0,17.23,229.0,229.0,13.2908,1.0,246.23,2300.0,3.0,217.0,0.18041237113402062,0.11095673837014325,1,1,False,False,False,False,False,False,True,1
-22.0,0,3.4044444444444446,13.0,4,13,1.0,106.99,30.59,106.99,106.99,3.4975,1.0,137.58,8633.0,1.0,1112.0,0.21422924901185772,0.1805944600062247,0,0,False,False,False,False,False,True,False,0
-14.0,0,0.16305555555555556,5.0,4,14,1.0,59.9,13.44,59.9,59.9,4.4568,4.0,73.34,1850.0,2.0,341.0,0.12067486416928797,0.11095673837014325,1,0,True,False,False,False,True,False,False,0
-8.0,0,0.19833333333333333,3.0,6,21,1.0,43.9,21.18,43.9,43.9,2.0727,5.0,65.08,9100.0,2.0,286.0,0.11821305841924398,0.11095673837014325,1,0,True,False,False,False,True,False,False,0
-22.0,0,0.32083333333333336,0.0,3,15,1.0,99.9,14.43,99.9,99.9,6.9231,6.0,114.33,1250.0,3.0,819.0,0.11450641826650006,0.11095673837014325,0,0,True,False,False,False,False,True,False,0
-21.0,0,0.97,1.0,0,14,1.0,170.0,15.94,170.0,170.0,10.665,1.0,185.94,459.0,2.0,631.0,0.13500980916711253,0.1207464324917673,0,0,True,False,False,False,False,True,False,0
-15.0,0,74.24638888888889,-1.0,5,16,1.0,69.9,37.18,69.9,69.9,1.88,1.0,107.08,281.0,5.0,658.0,0.1145684155708892,0.13130841121495326,0,0,True,False,False,False,False,False,False,0
-11.0,0,0.14777777777777779,4.0,4,15,1.0,48.9,12.69,48.9,48.9,3.8534,6.0,61.59,900.0,3.0,396.0,0.15525212342758843,0.11095673837014325,1,0,True,False,False,False,False,False,True,0
3.0,1,0.19277777777777777,6.0,2,6,1.0,105.0,22.04,105.0,105.0,4.7641,1.0,127.04,2800.0,1.0,60.0,0.1456675176452921,0.11095673837014325,0,0,True,False,False,False,False,False,True,1
10.0,1,48.05388888888889,1.0,1,20,1.0,166.99,25.62,166.99,166.99,6.518,3.0,192.61,2350.0,1.0,1620.0,0.10869565217391304,0.14467312348668282,0,0,True,False,False,False,False,True,False,0
4.0,1,23.26888888888889,0.0,0,7,1.0,59.9,23.0,59.9,59.9,2.6043,3.0,82.9,3900.0,6.0,695.0,0.13099535843218155,0.1805944600062247,0,0,True,False,False,False,False,False,False,0
-27.0,0,0.15527777777777776,2.0,5,17,1.0,110.0,25.22,110.0,110.0,4.3616,6.0,135.22,2200.0,8.0,625.0,0.10294117647058823,0.1207464324917673,0,0,True,False,False,False,False,False,True,0
-12.0,0,0.225,0.0,3,13,1.0,69.99,11.73,69.99,69.99,5.9667,1.0,81.72,975.0,5.0,2164.0,0.10048622366288493,0.11095673837014325,1,0,True,False,False,False,False,False,True,0
-12.0,0,24.06388888888889,3.0,3,17,1.0,179.9,12.76,179.9,179.9,14.0987,4.0,192.66,4338.0,2.0,514.0,0.13500980916711253,0.11095673837014325,1,0,True,False,False,False,False,False,True,0
3.0,1,44.59222222222222,13.0,6,10,1.0,74.0,13.08,74.0,74.0,5.6575,1.0,87.08,1800.0,1.0,1328.0,0.15525212342758843,0.11095673837014325,1,0,False,False,False,False,False,True,False,0
-14.0,0,1.956388888888889,4.0,0,11,1.0,68.0,12.61,68.0,68.0,5.3925,1.0,80.61,156.0,1.0,367.0,0.1456675176452921,0.11095673837014325,0,0,True,False,False,False,False,False,False,0
-16.0,0,0.26916666666666667,0.0,6,21,1.0,19.9,15.1,19.9,19.9,1.3179,1.0,35.0,150.0,4.0,100.0,0.11247637051039698,0.11000991080277503,0,0,True,False,False,False,False,False,True,0
-12.0,0,0.2136111111111111,1.0,0,20,1.0,55.2,14.47,55.2,55.2,3.8148,1.0,69.67,663.0,1.0,870.0,0.1456675176452921,0.11095673837014325,0,0,True,False,False,False,False,False,False,1
-14.0,0,8.377777777777778,0.0,3,16,1.0,1097.99,21.78,1097.99,1097.99,40.09307500000005,10.0,1119.77,890.0,1.0,1092.0,0.14680851063829786,0.11095673837014325,1,0,True,False,False,False,False,False,False,0
-9.0,0,0.1613888888888889,5.0,3,12,1.0,49.9,13.37,49.9,49.9,3.7322,1.0,63.27,1800.0,2.0,339.0,0.12067486416928797,0.11095673837014325,1,0,True,False,False,False,False,True,False,0
-2.0,0,30.468611111111112,3.0,6,21,1.0,69.9,13.51,69.9,69.9,5.1739,1.0,83.41,925.0,2.0,407.0,0.1145684155708892,0.1805944600062247,0,0,False,False,False,False,True,False,False,0
-21.0,0,0.19555555555555557,0.0,3,19,2.0,179.8,35.76,89.9,89.9,5.028,4.0,215.56,1650.0,1.0,188.0,0.15525212342758843,0.1805944600062247,0,0,True,False,False,False,True,False,False,1
-7.0,0,11.062222222222223,0.0,2,15,1.0,95.5,12.8,95.5,95.5,7.4609,1.0,108.3,353.0,1.0,859.0,0.1145684155708892,0.11095673837014325,0,0,False,False,False,False,False,True,False,0
-10.0,0,0.0,7.0,6,9,1.0,8.9,14.52,8.9,8.9,0.6129,1.0,23.42,75.0,1.0,694.0,0.11821305841924398,0.1805944600062247,0,0,True,False,False,False,False,False,False,0
-16.0,0,0.0,4.0,6,12,1.0,199.9,22.87,199.9,199.9,8.7407,4.0,222.77,7700.0,4.0,1819.0,0.12067486416928797,0.11095673837014325,0,0,True,False,False,False,False,False,False,0
-6.0,0,0.24555555555555555,0.0,1,20,1.0,712.9,0.0,712.9,712.9,40.09307500000005,10.0,712.9,29700.0,6.0,744.0,0.21422924901185772,0.11095673837014325,1,0,True,False,False,False,False,False,True,0
-10.0,0,16.78388888888889,2.0,4,10,1.0,27.84,14.43,27.84,27.84,1.9293,1.0,42.27,250.0,2.0,274.0,0.12140575079872204,0.11095673837014325,0,0,False,False,False,False,False,False,False,0
-15.0,0,0.27,0.0,3,16,1.0,141.9,11.6,141.9,141.9,12.2327,1.0,153.5,925.0,2.0,653.0,0.11685276551545053,0.11095673837014325,1,0,True,False,False,False,False,False,False,0
-5.0,0,0.8119444444444445,1.0,1,10,1.0,10.99,7.39,10.99,10.99,1.4871,1.0,18.38,450.0,3.0,698.0,0.11685276551545053,0.11095673837014325,1,0,True,False,False,False,False,False,False,0
-12.0,0,0.25527777777777777,2.0,4,18,1.0,40.0,14.44,40.0,40.0,2.7701,1.0,54.44,1500.0,9.0,895.0,0.12067486416928797,0.11095673837014325,1,0,True,False,False,False,False,False,False,0
-26.0,0,0.12777777777777777,3.0,5,14,1.0,20.9,14.11,20.9,20.9,1.4812,1.0,35.01,200.0,2.0,1084.0,0.1456675176452921,0.11095673837014325,0,0,True,False,False,False,False,True,False,0
-19.0,0,0.7994444444444444,4.0,5,8,1.0,56.8,13.42,56.8,56.8,4.2325,2.0,70.22,900.0,3.0,647.0,0.1134453781512605,0.11000991080277503,1,0,True,False,False,False,False,True,False,0
3.0,1,0.22444444444444445,1.0,5,23,1.0,69.9,16.46,69.9,69.9,4.2467,2.0,86.36,950.0,2.0,284.0,0.11685276551545053,0.13130841121495326,0,0,True,False,False,False,False,False,False,1
-14.0,0,0.35138888888888886,2.0,5,18,1.0,119.5,18.72,119.5,119.5,6.3835,1.0,138.22,150.0,4.0,777.0,0.1456675176452921,0.11955307262569832,0,0,True,False,False,False,False,False,False,1
-13.0,0,26.16,3.0,3,0,1.0,69.9,32.94,69.9,69.9,2.122,1.0,102.84,2600.0,6.0,903.0,0.14926077382824787,0.16841317365269462,0,0,False,False,False,False,False,True,False,0
-14.0,0,49.3075,0.0,0,1,1.0,149.9,17.3,149.9,149.9,8.6647,1.0,167.2,1367.0,4.0,1313.0,0.14926077382824787,0.1805944600062247,0,0,False,False,False,False,False,False,True,0
-16.0,0,24.099722222222223,1.0,0,16,1.0,415.0,27.75,415.0,415.0,14.9549,9.0,442.75,5800.0,3.0,2352.0,0.12087912087912088,0.1207464324917673,0,0,True,False,False,False,True,False,False,0
-17.0,0,0.31805555555555554,0.0,3,23,1.0,209.99,14.02,209.99,209.99,14.9779,3.0,224.01,100.0,2.0,617.0,0.13099535843218155,0.11095673837014325,1,0,True,False,False,False,False,True,False,0
-25.0,0,0.17416666666666666,2.0,5,16,1.0,119.9,12.04,119.9,119.9,9.9585,1.0,131.94,1650.0,7.0,682.0,0.14926077382824787,0.11095673837014325,1,0,True,False,False,False,True,False,False,0
-14.0,0,0.255,3.0,3,22,1.0,69.9,19.98,69.9,69.9,3.4985,1.0,89.88,2600.0,6.0,903.0,0.14926077382824787,0.1382193802262666,0,0,True,False,False,False,False,True,False,0
-5.0,0,41.62777777777778,1.0,6,12,1.0,10.0,7.39,10.0,10.0,1.3532,1.0,17.39,161.0,2.0,1460.0,0.13012618296529968,0.11095673837014325,1,0,False,False,False,False,False,False,False,0
-4.0,0,1.1908333333333334,0.0,1,16,1.0,54.9,8.12,54.9,54.9,6.7611,1.0,63.02,100.0,1.0,198.0,0.10732984293193717,0.11095673837014325,1,0,True,False,False,False,False,False,True,0
-17.0,0,50.81333333333333,1.0,1,8,1.0,99.0,18.93,99.0,99.0,5.2298,1.0,117.93,1600.0,4.0,580.0,0.1456675176452921,0.11095673837014325,0,0,False,False,False,False,False,False,True,0
-9.0,0,38.11138888888889,3.0,6,13,1.0,22.99,11.73,22.99,22.99,1.9599,1.0,34.72,7350.0,1.0,197.0,0.11821305841924398,0.11095673837014325,1,0,False,False,False,False,False,False,False,0
-17.0,0,0.17416666666666666,4.0,2,20,1.0,43.99,15.1,43.99,43.99,2.9132,1.0,59.09,700.0,1.0,573.0,0.11821305841924398,0.11095673837014325,0,0,True,False,False,False,False,False,True,0
-27.0,0,0.19166666666666668,0.0,0,0,2.0,375.34000000000003,78.54,187.67000000000002,287.0,4.779,1.0,453.88,2500.0,7.0,955.0,0.14926077382824787,0.11095673837014325,1,0,True,False,False,False,False,False,True,1
-7.0,0,123.49916666666667,-5.0,6,20,1.0,299.0,18.8,299.0,299.0,15.9042,1.0,317.8,5700.0,3.0,217.0,0.18041237113402062,0.11095673837014325,1,0,False,False,False,True,False,False,True,0
-33.0,0,17.44472222222222,0.0,0,10,1.0,122.99,84.41,122.99,122.99,1.4571,1.0,207.4,700.0,1.0,1257.0,0.11450641826650006,0.1207464324917673,0,0,False,False,False,False,False,False,True,0
-12.0,0,5.717777777777778,0.0,0,8,1.0,99.0,15.79,99.0,99.0,6.2698,1.0,114.79,450.0,3.0,1193.0,0.1456675176452921,0.11955307262569832,0,0,True,False,False,False,False,False,True,0
-10.0,0,20.990277777777777,4.0,2,6,1.0,140.0,13.42,140.0,140.0,10.4322,1.0,153.42,320.0,2.0,979.0,0.13500980916711253,0.11095673837014325,1,0,False,False,False,False,False,False,False,0
-18.0,0,0.5158333333333334,1.0,6,21,1.0,89.19,18.5,89.19,89.19,4.8211,1.0,107.69,150.0,1.0,133.0,0.10732984293193717,0.11000991080277503,0,0,True,False,False,False,False,False,True,0
-10.0,0,45.35,1.0,6,15,1.0,23.99,7.78,23.99,23.99,3.0835,3.0,31.77,100.0,1.0,575.0,0.11450641826650006,0.11095673837014325,1,1,True,False,False,False,True,False,False,1
-12.0,0,1.9055555555555554,1.0,5,10,1.0,160.0,12.62,160.0,160.0,12.6783,1.0,172.62,325.0,5.0,3561.0,0.11450641826650006,0.11095673837014325,1,0,False,True,False,False,False,False,False,0
-8.0,0,22.24861111111111,9.0,1,14,1.0,19.9,42.38,19.9,19.9,0.4696,5.0,62.28,100.0,1.0,159.0,0.1456675176452921,0.12577319587628866,0,0,True,False,False,False,False,False,True,0
-1.0,0,0.20277777777777778,1.0,6,10,1.0,189.0,20.01,189.0,189.0,9.4453,7.0,209.01,150.0,3.0,781.0,0.13500980916711253,0.16841317365269462,0,0,True,False,False,False,False,False,False,0
-2.0,0,33.3625,15.0,1,18,1.0,34.9,18.41,34.9,34.9,1.8957,1.0,53.31,8750.0,2.0,410.0,0.10294117647058823,0.11095673837014325,1,0,False,False,False,False,False,False,True,0
-9.0,0,0.2697222222222222,1.0,3,10,1.0,39.9,8.72,39.9,39.9,4.5757,4.0,48.62,500.0,1.0,113.0,0.10869565217391304,0.11095673837014325,1,0,True,False,False,False,False,True,False,0
-10.0,0,0.22416666666666665,0.0,2,17,1.0,139.0,21.37,139.0,139.0,6.5044,3.0,160.37,850.0,2.0,1892.0,0.13099535843218155,0.16841317365269462,0,0,True,False,False,False,True,False,False,0
-8.0,0,67.79194444444444,3.0,5,8,1.0,57.89,22.99,57.89,57.89,2.5181,1.0,80.88,950.0,1.0,890.0,0.09266409266409266,0.11955307262569832,0,0,False,False,False,False,False,False,False,0
-14.0,0,0.25222222222222224,1.0,5,14,1.0,959.99,51.32,959.99,959.99,18.706,3.0,1011.31,9050.0,3.0,1563.0,0.14926077382824787,0.11095673837014325,0,0,True,False,False,False,False,False,False,0
-21.0,0,0.1675,0.0,3,16,1.0,24.9,17.78,24.9,24.9,1.4004,1.0,42.68,600.0,2.0,1095.0,0.1456675176452921,0.16715976331360946,0,0,True,False,False,False,False,True,False,0
-34.0,0,0.2575,3.0,5,19,3.0,369.70000000000005,97.38,123.23333333333335,169.9,3.7965,4.0,467.09,1600.0,1.0,225.0,0.15525212342758843,0.14814814814814814,0,1,True,False,False,False,False,True,False,1
-14.0,0,0.1413888888888889,0.0,1,18,1.0,39.9,16.79,39.9,39.9,2.3764,1.0,56.69,500.0,4.0,377.0,0.1248,0.1805944600062247,0,0,True,False,False,False,False,False,False,0
-16.0,0,23.884722222222223,5.0,5,7,1.0,349.9,18.21,349.9,349.9,19.2147,8.0,368.11,525.0,1.0,874.0,0.11785260482846252,0.11095673837014325,0,0,True,False,False,False,False,False,False,0
-6.0,0,0.2627777777777778,0.0,6,23,1.0,26.9,8.29,26.9,26.9,3.2449,1.0,35.19,541.0,1.0,830.0,0.13012618296529968,0.11095673837014325,1,0,True,False,False,False,False,False,False,0
-15.0,0,0.3211111111111111,1.0,3,14,1.0,39.0,15.1,39.0,39.0,2.5828,1.0,54.1,167.0,3.0,991.0,0.1396514681308188,0.1805944600062247,0,0,True,False,False,False,True,False,False,0
13.0,1,0.3322222222222222,5.0,5,22,1.0,399.0,146.08,399.0,399.0,2.7314,10.0,545.08,30000.0,2.0,1190.0,0.14680851063829786,0.12837837837837837,0,0,True,False,False,False,False,False,False,1
-10.0,0,67.89944444444444,2.0,2,14,1.0,76.0,15.28,76.0,76.0,4.9738,1.0,91.28,325.0,1.0,973.0,0.1396514681308188,0.1382193802262666,0,0,False,False,False,True,False,False,True,0
-11.0,0,127.61777777777777,-5.0,1,15,1.0,35.99,15.1,35.99,35.99,2.3834,1.0,51.09,150.0,4.0,497.0,0.1382941382941383,0.13087709650811108,0,0,False,False,False,False,False,True,False,0
0.0,0,0.25277777777777777,0.0,0,15,1.0,35.9,8.72,35.9,35.9,4.117,1.0,44.62,550.0,3.0,356.0,0.10048622366288493,0.11095673837014325,1,0,False,False,False,True,True,False,False,0
-14.0,0,0.20444444444444446,1.0,2,18,1.0,113.0,17.53,113.0,113.0,6.4461,10.0,130.53,1625.0,1.0,2950.0,0.1145684155708892,0.11955307262569832,0,0,True,False,False,False,False,True,False,0
-17.0,0,1.1008333333333333,1.0,1,20,1.0,98.0,17.4,98.0,98.0,5.6322,1.0,115.4,5543.0,2.0,1132.0,0.11685276551545053,0.11095673837014325,1,0,True,False,False,False,False,True,False,0
-16.0,0,0.4102777777777778,0.0,4,11,1.0,65.0,52.58,65.0,65.0,1.2362,6.0,117.58,550.0,2.0,117.0,0.0,0.19544846050870146,0,0,True,False,False,False,False,False,False,0
-7.0,0,0.10277777777777777,0.0,3,20,1.0,185.99,22.77,185.99,185.99,8.1682,1.0,208.76,4025.0,3.0,325.0,0.13526570048309178,0.1805944600062247,0,0,True,False,False,False,False,True,False,0
-14.0,0,0.8586111111111111,0.0,0,15,1.0,69.9,13.15,69.9,69.9,5.3156,1.0,83.05,493.0,2.0,205.0,0.10869565217391304,0.11095673837014325,1,0,True,False,False,False,False,False,True,1
-16.0,0,0.8758333333333334,4.0,4,19,1.0,59.9,17.67,59.9,59.9,3.3899,2.0,77.57,1225.0,2.0,337.0,0.11821305841924398,0.11955307262569832,0,0,True,False,False,False,True,False,False,0
-11.0,0,2.1041666666666665,0.0,0,19,1.0,39.0,15.1,39.0,39.0,2.5828,1.0,54.1,200.0,2.0,401.0,0.13500980916711253,0.1382193802262666,0,0,True,False,False,False,True,False,False,0
-14.0,0,0.3383333333333333,0.0,2,19,1.0,48.9,38.61,48.9,48.9,1.2665,1.0,87.51,600.0,2.0,1681.0,0.1382941382941383,0.14467312348668282,0,0,True,False,False,False,False,False,True,0
-8.0,0,0.3233333333333333,1.0,1,22,1.0,209.9,18.38,209.9,209.9,11.42,6.0,228.28,2150.0,7.0,1358.0,0.1145684155708892,0.11095673837014325,1,0,True,False,False,False,False,False,False,0
-9.0,0,24.60388888888889,5.0,3,0,1.0,19.99,10.96,19.99,19.99,1.8239,1.0,30.95,100.0,1.0,575.0,0.11450641826650006,0.11095673837014325,1,0,True,False,False,False,False,False,False,0
-14.0,0,0.7666666666666667,0.0,2,11,1.0,64.8,14.54,64.8,64.8,4.4567,1.0,79.34,1100.0,2.0,597.0,0.13099535843218155,0.11095673837014325,1,0,True,False,False,False,False,False,False,0
-16.0,0,0.1913888888888889,0.0,0,13,2.0,79.8,30.2,39.9,39.9,2.6424,1.0,110.0,200.0,2.0,265.0,0.11247637051039698,0.11095673837014325,0,0,True,False,False,False,False,False,True,0
-16.0,0,16.90138888888889,4.0,0,10,1.0,299.0,23.56,299.0,299.0,12.691,1.0,322.56,5650.0,3.0,216.0,0.18041237113402062,0.11955307262569832,0,0,False,False,False,False,False,False,False,0
-18.0,0,0.27666666666666667,2.0,2,19,1.0,174.9,20.1,174.9,174.9,8.7015,5.0,195.0,5000.0,4.0,830.0,0.1382941382941383,0.11095673837014325,1,0,True,False,False,False,False,True,False,0
-21.0,0,0.43194444444444446,2.0,6,21,3.0,569.7,105.39000000000001,189.9,189.9,5.4056,6.0,675.09,450.0,1.0,1885.0,0.1396514681308188,0.1753846153846154,0,0,True,False,False,False,False,True,False,0
-16.0,0,4.954166666666667,0.0,3,21,1.0,49.9,8.72,49.9,49.9,5.7225,1.0,58.62,450.0,5.0,1214.0,0.14926077382824787,0.11095673837014325,1,0,False,False,False,False,False,True,False,0
-10.0,0,0.14305555555555555,1.0,6,23,1.0,69.9,12.43,69.9,69.9,5.6235,1.0,82.33,2600.0,6.0,903.0,0.14926077382824787,0.11095673837014325,1,0,True,False,False,False,False,False,False,0
-17.0,0,0.49777777777777776,1.0,0,10,2.0,274.0,33.31,137.0,149.0,8.2258,8.0,307.31,459.0,2.0,631.0,0.13500980916711253,0.11955307262569832,0,0,True,False,False,False,False,False,False,1
-19.0,0,0.3138888888888889,2.0,0,9,1.0,49.95,16.11,49.95,49.95,3.1006,2.0,66.06,450.0,2.0,212.0,0.15525212342758843,0.13130841121495326,0,0,True,False,False,False,False,True,False,0
1.0,1,39.62583333333333,4.0,3,10,1.0,119.9,31.87,119.9,119.9,3.7622,1.0,151.77,5175.0,2.0,357.0,0.15525212342758843,0.11095673837014325,1,0,False,False,False,False,False,True,False,0
-35.0,0,0.33111111111111113,0.0,0,15,1.0,179.0,27.69,179.0,179.0,6.4644,8.0,206.69,2841.0,1.0,323.0,0.11821305841924398,0.11095673837014325,0,0,True,False,False,False,False,False,True,0
-21.0,0,0.24027777777777778,1.0,6,18,1.0,149.99,18.33,149.99,149.99,8.1828,8.0,168.32,500.0,2.0,2657.0,0.1396514681308188,0.11955307262569832,0,0,True,False,False,False,False,False,True,0
-18.0,0,0.1413888888888889,0.0,2,9,1.0,41.0,19.32,41.0,41.0,2.1222,6.0,60.32,650.0,1.0,608.0,0.15525212342758843,0.1805944600062247,0,0,True,False,False,False,False,False,False,0
-5.0,0,39.22527777777778,4.0,3,11,1.0,99.9,27.0,99.9,99.9,3.7,1.0,126.9,1000.0,2.0,258.0,0.1145684155708892,0.1207464324917673,0,0,False,False,False,False,False,False,True,0
-9.0,0,7.955277777777778,0.0,0,21,1.0,59.9,15.18,59.9,59.9,3.946,4.0,75.08,700.0,3.0,1266.0,0.1382941382941383,0.1207464324917673,0,0,True,False,False,False,True,False,False,0
-27.0,0,0.35305555555555557,0.0,0,0,1.0,19.9,15.1,19.9,19.9,1.3179,1.0,35.0,250.0,2.0,845.0,0.1396514681308188,0.1207464324917673,0,0,True,False,False,False,True,False,False,0
19.0,1,0.23583333333333334,3.0,3,22,1.0,75.0,51.03,75.0,75.0,1.4697,1.0,126.03,250.0,1.0,97.0,0.13099535843218155,0.18285714285714286,0,0,True,False,False,False,False,False,False,1
-13.0,0,0.15527777777777776,2.0,5,21,1.0,236.0,15.4,236.0,236.0,15.3247,1.0,251.39999999999998,200.0,3.0,726.0,0.13500980916711253,0.13130841121495326,0,0,True,False,False,False,False,True,False,0
3.0,1,0.20916666666666667,0.0,3,10,1.0,155.99,15.84,155.99,155.99,9.8478,1.0,171.83,300.0,2.0,373.0,0.13500980916711253,0.1805944600062247,0,0,True,False,False,False,False,True,False,0
-14.0,0,33.46888888888889,2.0,3,17,1.0,12.14,15.1,12.14,12.14,0.804,1.0,27.24,50.0,1.0,307.0,0.10294117647058823,0.1805944600062247,0,0,False,False,False,False,False,False,False,0
-9.0,0,0.33194444444444443,3.0,0,16,1.0,170.9,8.94,170.9,170.9,19.1163,1.0,179.84,200.0,1.0,420.0,0.1456675176452921,0.11095673837014325,1,0,True,False,False,False,False,True,False,0
-11.0,0,24.346944444444443,2.0,6,13,1.0,27.99,7.78,27.99,27.99,3.5977,1.0,35.77,350.0,5.0,785.0,0.1396514681308188,0.11095673837014325,1,0,True,False,False,False,False,True,False,0
-15.0,0,0.3566666666666667,0.0,2,18,1.0,44.0,12.97,44.0,44.0,3.3924,2.0,56.97,250.0,4.0,181.0,0.13500980916711253,0.11095673837014325,1,0,True,False,False,False,False,False,True,0
-22.0,0,0.4519444444444444,0.0,6,18,1.0,107.9,14.12,107.9,107.9,7.6416,6.0,122.02,700.0,1.0,1531.0,0.1382941382941383,0.11095673837014325,1,0,True,False,False,False,False,False,False,0
-6.0,0,0.20666666666666667,0.0,6,22,1.0,89.9,47.16,89.9,89.9,1.9063,1.0,137.06,850.0,4.0,1075.0,0.11685276551545053,0.16715976331360946,0,0,True,False,False,False,True,False,False,0
-3.0,0,0.18694444444444444,16.0,0,20,2.0,279.98,33.7,139.99,139.99,8.308,6.0,313.68,9150.0,1.0,1043.0,0.21422924901185772,0.11095673837014325,1,0,True,False,False,False,False,False,False,1
5.0,1,0.21944444444444444,1.0,5,12,1.0,399.0,39.19,399.0,399.0,10.1812,5.0,438.19,11100.0,2.0,395.0,0.13099535843218155,0.1805944600062247,0,0,True,False,False,False,False,False,False,1
-6.0,0,0.20305555555555554,1.0,0,22,1.0,194.9,36.72,194.9,194.9,5.3077,2.0,231.62,2300.0,1.0,3325.0,0.1145684155708892,0.19544846050870146,0,0,True,False,False,False,True,False,False,1
-15.0,0,0.2338888888888889,0.0,1,11,1.0,91.49,13.66,91.49,91.49,6.6977,3.0,105.15,2017.0,1.0,1538.0,0.11450641826650006,0.11095673837014325,1,0,True,False,False,False,False,True,False,1
-10.0,0,0.23916666666666667,2.0,4,22,1.0,45.0,15.42,45.0,45.0,2.9183,3.0,60.42,150.0,4.0,1135.0,0.11450641826650006,0.11095673837014325,0,0,True,False,False,False,False,False,True,0
-14.0,0,0.1825,2.0,1,12,1.0,49.99,9.09,49.99,49.99,5.4994,5.0,59.08,150.0,2.0,321.0,0.11685276551545053,0.1207464324917673,1,0,True,False,False,False,False,True,False,0
-15.0,0,0.3086111111111111,1.0,1,18,4.0,523.6,38.92,130.9,130.9,13.4532,6.0,562.52,850.0,2.0,902.0,0.14926077382824787,0.11095673837014325,1,0,True,False,False,False,False,True,False,0
